id	document	label	label_type	text	label_indices
10379	Snap	0	[]	you will not use or attempt to use another user 's account , username , or password without their permission .	[0]
10380	Snap	0	[]	you will not solicit login credentials from another user .	[0]
10381	Snap	0	[]	you will not post content that contains pornography , graphic violence , threats , hate speech , or incitements to violence .	[0]
10382	Snap	0	[]	you will not upload viruses or other malicious code or otherwise compromise the security of the services .	[0]
10383	Snap	0	[]	you will not attempt to circumvent any content-filtering techniques we employ , or attempt to access areas or features of the services that you are not authorized to access .	[0]
10384	Snap	0	[]	you will not probe , scan , or test the vulnerability of our services or any system or network .	[0]
10385	Snap	0	[]	you will not encourage or promote any activity that violates these terms .	[0]
10386	Snap	0	[]	we also care about your safety while using our services .	[0]
10387	Snap	0	[]	so do not use our services in a way that would distract you from obeying traffic or safety laws .	[0]
10388	Snap	0	[]	for example , never snap and drive .	[0]
10389	Snap	0	[]	and never put yourself or others in harm 's way just to capture a snap .	[0]
10390	Snap	0	[]	you are responsible for any activity that occurs in your snapchat account .	[0]
10391	Snap	0	[]	so it 's important that you keep your account secure .	[0]
10392	Snap	0	[]	one way to do that is to select a strong password that you do n't use for any other account .	[0]
10393	Snap	0	[]	by using the services , you agree that , in addition to exercising common sense :	[0]
10394	Snap	0	[]	you will not create more than one account for yourself .	[0]
10395	Snap	0	[]	you will not create another account if we have already disabled your account , unless you have our written permission to do so .	[0]
10396	Snap	0	[]	you will not buy , sell , rent , or lease access to your snapchat account , live , snaps , a snapchat username , or a friend link without our written permission .	[0]
10397	Snap	0	[]	you will not share your password .	[0]
10398	Snap	0	[]	you will not log in or attempt to access the services through unauthorized third-party applications or clients .	[0]
10399	Snap	0	[]	if you think that someone has gained access to your account , please immediately reach out to snapchat support .	[0]
10400	Snap	0	[]	memories is our data-storage service that makes it easier for you to reminisce anytime , anywhere .	[0]
10401	Snap	0	[]	by agreeing to these terms , you automatically enable memories .	[0]
10402	Snap	0	[]	once memories is enabled , it will remain enabled for as long as you maintain your snapchat account .	[0]
10403	Snap	0	[]	but you can always turn off certain memories features through settings .	[0]
10404	Snap	0	[]	one of the options we provide with memories is the ability to create a restricted area by setting a passcode , which might be a pin or a passphrase or some other mechanism .	[0]
10405	Snap	0	[]	this is similar to the device-lock option you may be using on your mobile device ; by setting a passcode , you make it less likely that another person who gets ahold of your device will be able to see what you saved to the restricted area of memories .	[0]
10406	Snap	0	[]	but here 's a big warning : if you lose or forget your memories passcode , or if you enter the wrong one too many times , you will lose access to any content you saved in the restricted area of memories .	[0]
10407	Snap	0	[]	we do n't offer any passcode recovery features for this restricted area .	[0]
10408	Snap	0	[]	you are solely responsible for remembering your passcode .	[0]
10409	Snap	0	[]	please go to our support site for more details on passcodes .	[0]
10410	Snap	1	['CR', 'TER']	your content in memories might become unavailable for any number of reasons , including things like an operational glitch or a decision on our end to terminate your account .	[3, 8]
10411	Snap	0	[]	since we ca n't promise that your content will always be available , we recommend keeping a separate copy of the content you save to memories .	[0]
10412	Snap	0	[]	we make no promise that memories will be able to accommodate your precise storage needs .	[0]
10413	Snap	1	['CH']	we reserve the right to set storage limits for memories , and we may change these limits from time to time in our sole discretion .	[2]
10414	Snap	0	[]	and just as with our other services , your use of memories may take up space on your device and may incur mobile data charges .	[0]
10415	Snap	0	[]	you may not resell any memories features .	[0]
10416	Snap	0	[]	this means you ca n't do something like use memories to operate your own file-storage or distribution service for other people .	[0]
10417	Snap	0	[]	you are responsible for any mobile charges that you may incur for using our services , including text-messaging and data charges .	[0]
10418	Snap	0	[]	if you 're unsure what those charges may be , you should ask your service provider before using the services .	[0]
10419	Snap	0	[]	if you change or deactivate the mobile phone number that you used to create a snapchat account , you must update your account information through settings within 72 hours to prevent us from sending to someone else messages intended for you .	[0]
10420	Snap	0	[]	if you use a service , feature , or functionality that is operated by a third party and made available through our services -lrb- including services we jointly offer with the third party -rrb- , each party 's terms will govern the respective party 's relationship with you .	[0]
10421	Snap	0	[]	neither snap group limited nor snap inc. is responsible or liable for a third party 's terms or actions taken under the third party 's terms .	[0]
10422	Snap	0	[]	we 're relentlessly improving our services and creating new ones all the time .	[0]
10423	Snap	1	['CH', 'TER']	that means we may add or remove features , products , or functionalities , and we may also suspend or stop the services altogether .	[2, 8]
10424	Snap	1	['CH']	we may take any of these actions at any time , and when we do , we will try to notify you beforehand , but this wo n't always be possible .	[2]
10425	Snap	0	[]	while we hope you remain a lifelong snapchatter , you can terminate these terms at any time and for any reason by deleting your account .	[0]
10426	Snap	1	['TER']	snap group limited may also terminate these terms with you at any time , for any reason .	[8]
10427	Snap	0	[]	and while we 'll try to give you advance notice , we ca n't guarantee it .	[0]
10428	Snap	1	['TER']	our right to terminate these terms means that we may stop providing you with any services , or impose new or additional limits on your ability to use the services .	[8]
10429	Snap	1	['TER']	for example , we may deactivate your account due to prolonged inactivity , and we may reclaim your username at any time for any reason .	[8]
10430	Snap	0	[]	regardless of who terminates these terms , both you and snap group limited continue to be bound by sections 3 , 6 , 9 , 10 , and 13-22 of the terms .	[0]
10431	Snap	0	[]	you agree , to the extent permitted by law , to indemnify , defend , and hold harmless snap group limited , snap inc. , and our affiliates , directors , officers , stockholders , employees , licensors , and agents from and against any complaints , charges , claims , damages , losses , costs , liabilities , and expenses -lrb- including attorneys ' fees -rrb- due to , arising out of , or relating in any way to : -lrb- a -rrb- your access to or use of the services ; -lrb- b -rrb- your content ; and -lrb- c -rrb- your breach of these terms .	[0]
10432	Snap	0	[]	we try to keep the services up and running and free of annoyances .	[0]
10433	Snap	0	[]	but we make no promises that we will succeed .	[0]
10434	Snap	0	[]	the services are provided `` as is '' and `` as available '' and to the extent permitted by law without warranties of any kind , either express or implied , including , but not limited to , implied warranties , conditions , or other terms relating to merchantability , satisfactory quality , fitness for a particular purpose , title , quiet enjoyment , non-infringement , or arising from a course of dealing .	[0]
10435	Snap	0	[]	in addition , while snap group limited attempts to provide a good user experience , we do not represent or warrant that : -lrb- a -rrb- the services will always be secure , error-free , or timely ; -lrb- b -rrb- the services will always function without delays , disruption , or imperfections ; or -lrb- c -rrb- that any content or information you obtain through the services will be timely or accurate .	[0]
10436	Snap	1	['LTD']	snap group limited , snap inc. , and their affiliates take no responsibility and assume no liability for any content that you , another user , or a third party creates , uploads , posts , sends , receives , or stores on or through our services .	[6]
10437	Snap	0	[]	you understand and agree that you may be exposed to content that might be offensive , illegal , misleading , or otherwise inappropriate , none of which snap group limited , snap inc. , nor their affiliates will be responsible for .	[0]
10438	Snap	1	['LTD']	when permitted by law , snap group limited , snap inc. , and our affiliates , directors , officers , stockholders , employees , licensors , and agents , will not be liable for any indirect , incidental , special , consequential , punitive , or multiple damages , or any loss of profits or revenues , whether incurred directly or indirectly , or any loss of data , use , goodwill , or other intangible losses , resulting from : -lrb- a -rrb- your use of the services or inability to use the services ; -lrb- b -rrb- your access to or inability to access the services ; -lrb- c -rrb- the conduct or content of other users or third parties on or through the services ; or -lrb- d -rrb- unauthorized access , use , or alteration of your content , even if snap group limited has been advised of the possibility of such damages .	[6]
10439	Snap	1	['LTD']	in no event will snap group limited , snap inc. , or their affiliates ' aggregate liability for all claims relating to the services exceed the greater of # 100 gbp or the amount you paid snap group limited , if any , in the last 12 months .	[6]
10440	Snap	0	[]	some jurisdictions do not allow the exclusion or limitation of certain damages , so some or all of the exclusions and limitations in this section may not apply to you .	[0]
10441	Snap	0	[]	if you have a concern , let 's talk .	[0]
10442	Snap	0	[]	go ahead and contact us first and we 'll do our best to resolve the issue .	[0]
10443	Snap	0	[]	some of our services may have additional terms that contain dispute-resolution provisions unique to that service or your residency .	[0]
10444	Snap	0	[]	if you are using the services on behalf of a business -lrb- rather than for your personal use -rrb- , you and snap group limited agree that to the extent permitted by law , all claims and disputes between us arising out of or relating to these terms or the use of the services will be finally settled under the lcia arbitration rules , which are incorporated by reference into this clause .	[0]
10445	Snap	0	[]	there will be one arbitrator -lrb- to be appointed by the lcia -rrb- , the arbitration will take place in london , and the arbitration will be conducted in english .	[0]
10446	Snap	0	[]	if you do not wish to agree to this clause , you must not use the services .	[0]
10447	Snap	1	['J']	to the extent the parties are permitted under these terms to initiate litigation in a court , both you and snap group limited agree that all claims and disputes -lrb- whether contractual or otherwise -rrb- arising out of or relating to the terms or the use of the services will be litigated exclusively in the courts of england in the united kingdom , unless this is prohibited by the laws of the country where you reside .	[4]
10448	Snap	1	['J']	you and snap group limited consent to the exclusive jurisdiction of those courts .	[4]
10449	Snap	1	['LAW']	the laws of england and wales govern these terms and any claims and disputes -lrb- whether contractual or otherwise -rrb- arising out of or relating to these terms or their subject matter .	[5]
10450	Snap	0	[]	the courts in some countries may not apply the laws of england and wales to some disputes related to these terms .	[0]
10451	Snap	0	[]	if you reside in one of those countries , the laws of your home country may apply to those disputes .	[0]
10452	Snap	0	[]	if any provision of these terms is found unenforceable , then that provision will be severed from these terms and not affect the validity and enforceability of any remaining provisions .	[0]
10453	Snap	0	[]	given the breadth of our services , we sometimes need to craft additional terms and conditions for specific services .	[0]
10454	Snap	0	[]	those additional terms and conditions , which will be available with the relevant services , then become part of your agreement with us if you use those services .	[0]
10455	Snap	0	[]	if any part of those additional terms and conditions conflicts with these terms , the additional terms and conditions will prevail .	[0]
10456	Snap	0	[]	these terms -lrb- together with any additional terms applicable to specific services you use -rrb- make up the entire agreement between you and snap group limited and supersede any prior agreements .	[0]
10457	Snap	0	[]	these terms do not create or confer any third-party beneficiary rights .	[0]
10458	Snap	0	[]	if we do not enforce a provision in these terms , it will not be considered a waiver .	[0]
10459	Snap	0	[]	we reserve all rights not expressly granted to you .	[0]
10460	Snap	0	[]	you may not transfer any of your rights or obligations under these terms without our consent .	[0]
10461	Linkedin	0	[]	effective on may 8 , 2018	[0]
10462	Linkedin	0	[]	our user agreement has been updated .	[0]
10463	Linkedin	0	[]	click here to see a summary of changes .	[0]
10464	Linkedin	0	[]	our mission is to connect the world 's professionals to allow them to be more productive and successful .	[0]
10465	Linkedin	0	[]	our services are designed to promote economic opportunity for our members by enabling you and millions of other professionals to meet , exchange ideas , learn , and find opportunities or employees , work , and make decisions in a network of trusted relationships .	[0]
10466	Linkedin	0	[]	more information about how we use your content is in our user agreement videotable of contents :	[0]
10467	Linkedin	0	[]	linkedin `` dos and do n'ts ''	[0]
10468	Linkedin	1	['USE']	when you use our services you agree to all of these terms .	[9]
10469	Linkedin	0	[]	your use of our services is also subject to our cookie policy and our privacy policy , which covers how we collect , use , share , and store your personal information .	[0]
10470	Linkedin	1	['USE']	you agree that by clicking `` join now '' , `` join linkedin '' , `` sign up '' or similar , registering , accessing or using our services -lrb- described below -rrb- , you are agreeing to enter into a legally binding contract with linkedin -lrb- even if you are using our services on behalf of a company -rrb- .	[9]
10471	Linkedin	1	['USE']	if you do not agree to this contract -lrb- `` contract '' or `` user agreement '' -rrb- , do not click `` join now '' -lrb- or similar -rrb- and do not access or otherwise use any of our services .	[9]
10472	Linkedin	0	[]	if you wish to terminate this contract , at any time you can do so by closing your account and no longer accessing or using our services .	[0]
10473	Linkedin	0	[]	this contract applies to linkedin.com , linkedin-branded apps , slideshare , linkedin learning and other linkedin-related sites , apps , communications and other services that state that they are offered under this contract -lrb- `` services '' -rrb- , including the offsite collection of data for those services , such as our ads and the `` apply with linkedin '' and `` share with linkedin '' plugins .	[0]
10474	Linkedin	0	[]	registered users of our services are `` members '' and unregistered users are `` visitors '' .	[0]
10475	Linkedin	0	[]	this contract applies to both members and visitors .	[0]
10476	Linkedin	0	[]	you are entering into this contract with linkedin -lrb- also referred to as `` we '' and `` us '' -rrb- .	[0]
10477	Linkedin	0	[]	we use the term `` designated countries '' to refer to countries in the european union -lrb- eu -rrb- , european economic area -lrb- eea -rrb- , and switzerland .	[0]
10478	Linkedin	0	[]	if you reside in the `` designated countries '' , you are entering into this contract with linkedin ireland unlimited company -lrb- `` linkedin ireland '' -rrb- and linkedin ireland will be the controller of your personal data provided to , or collected by or for , or processed in connection with our services .	[0]
10479	Linkedin	0	[]	if you reside outside of the `` designated countries '' , you are entering into this contract with linkedin corporation -lrb- `` linkedin corp. '' -rrb- and linkedin corp. will be the controller of your personal data provided to , or collected by or for , or processed in connection with our services .	[0]
10480	Linkedin	0	[]	this contract applies to members and visitors .	[0]
10481	Linkedin	0	[]	as a visitor or member of our services , the collection , use and sharing of your personal data is subject to this privacy policy -lrb- which includes our cookie policy and other documents referenced in this privacy policy -rrb- and updates .	[0]
10482	Linkedin	0	[]	when you register and join the linkedin service or become a registered user on slideshare , you become a member .	[0]
10483	Linkedin	0	[]	if you have chosen not to register for our services , you may access certain features as a `` visitor . ''	[0]
10484	Linkedin	1	['CH']	we may make changes to the contract .	[2]
10485	Linkedin	1	['CH']	we may modify this contract , our privacy policy and our cookies policies from time to time .	[2]
10486	Linkedin	1	['CH']	if we make material changes to it , we will provide you notice through our services , or by other means , to provide you the opportunity to review the changes before they become effective .	[2]
10487	Linkedin	0	[]	we agree that changes can not be retroactive .	[0]
10488	Linkedin	0	[]	if you object to any changes , you may close your account .	[0]
10489	Linkedin	1	['USE']	your continued use of our services after we publish or send a notice about our changes to these terms means that you are consenting to the updated terms .	[9]
10490	Linkedin	0	[]	here are some promises that you make to us in this contract :	[0]
10491	Linkedin	0	[]	you 're eligible to enter into this contract and you are at least our `` minimum age . ''	[0]
10492	Linkedin	0	[]	the services are not for use by anyone under the age of 16 .	[0]
10493	Linkedin	0	[]	to use the services , you agree that : -lrb- 1 -rrb- you must be the `` minimum age '' -lrb- described below -rrb- or older ; -lrb- 2 -rrb- you will only have one linkedin account -lrb- and/or one slideshare account , if applicable -rrb- , which must be in your real name ; and -lrb- 3 -rrb- you are not already restricted by linkedin from using the services .	[0]
10494	Linkedin	0	[]	creating an account with false information is a violation of our terms , including accounts registered on behalf of others or persons under the age of 16 .	[0]
10495	Linkedin	0	[]	`` minimum age '' means 16 years old .	[0]
10496	Linkedin	0	[]	however , if law requires that you must be older in order for linkedin to lawfully provide the services to you without parental consent -lrb- including using of your personal data -rrb- then the minimum age is such older age .	[0]
10497	Linkedin	0	[]	you will keep your password a secret .	[0]
10498	Linkedin	0	[]	you will not share an account with anyone else and will follow our rules and the law .	[0]
10499	Linkedin	0	[]	you agree to : -lrb- 1 -rrb- try to choose a strong and secure password ; -lrb- 2 -rrb- keep your password secure and confidential ; -lrb- 3 -rrb- not transfer any part of your account -lrb- e.g. , connections -rrb- and -lrb- 4 -rrb- follow the law and our list of dos and do n'ts and professional community policies .	[0]
10500	Linkedin	0	[]	you are responsible for anything that happens through your account unless you close it or report misuse .	[0]
10501	Linkedin	0	[]	as between you and others -lrb- including your employer -rrb- , your account belongs to you .	[0]
10502	Linkedin	0	[]	however , if the services were purchased by another party for you to use -lrb- e.g. recruiter seat bought by your employer -rrb- , the party paying for such service has the right to control access to and get reports on your use of such paid service ; however , they do not have rights to your personal account .	[0]
10503	Linkedin	0	[]	you 'll honor your payment obligations and you are okay with us storing your payment information .	[0]
10504	Linkedin	0	[]	you understand that there may be fees and taxes that are added to our prices .	[0]
10505	Linkedin	0	[]	we do n't guarantee refunds .	[0]
10506	Linkedin	0	[]	if you buy any of our paid services -lrb- `` premium services '' -rrb- , you agree to pay us the applicable fees and taxes and to additional terms specific to the paid services .	[0]
10507	Linkedin	0	[]	failure to pay these fees will result in the termination of your paid services .	[0]
10508	Linkedin	0	[]	also , you agree that :	[0]
10509	Linkedin	0	[]	your purchase may be subject to foreign exchange fees or differences in prices based on location -lrb- e.g. exchange rates -rrb- .	[0]
10510	Linkedin	0	[]	we may store and continue billing your payment method -lrb- e.g. credit card -rrb- even after it has expired , to avoid interruptions in your services and to use to pay other services you may buy .	[0]
10511	Linkedin	0	[]	if you purchase a subscription , your payment method automatically will be charged at the start of each subscription period for the fees and taxes applicable to that period .	[0]
10512	Linkedin	0	[]	to avoid future charges , cancel before the renewal date .	[0]
10513	Linkedin	0	[]	learn how to cancel or suspend your premium services .	[0]
10514	Linkedin	0	[]	all of your purchases of services are subject to linkedin 's refund policy .	[0]
10515	Linkedin	0	[]	we may calculate taxes payable by you based on the billing information that you provide us at the time of purchase .	[0]
10516	Linkedin	0	[]	you can get a copy of your invoice through your linkedin account settings under `` purchase history '' .	[0]
10517	Linkedin	0	[]	you 're okay with us providing notices and messages to you through our websites , apps , and contact information .	[0]
10518	Linkedin	0	[]	if your contact information is out of date , you may miss out on important notices .	[0]
10519	Linkedin	0	[]	you agree that we will provide notices and messages to you in the following ways : -lrb- 1 -rrb- within the service , or -lrb- 2 -rrb- sent to the contact information you provided us -lrb- e.g. , email , mobile number , physical address -rrb- .	[0]
10520	Linkedin	0	[]	you agree to keep your contact information up to date .	[0]
10521	Linkedin	0	[]	please review your settings to control and limit messages you receive from us .	[0]
10522	Linkedin	0	[]	when you share information on our services , others can see , copy and use that information .	[0]
10523	Linkedin	0	[]	our services allow messaging and sharing of information in many ways , such as your profile , slide decks , links to news articles , job postings , inmails and blogs .	[0]
10524	Linkedin	0	[]	information and content that you share or post may be seen by other members , visitors or others -lrb- including off of the services -rrb- .	[0]
10525	Linkedin	0	[]	where we have made settings available , we will honor the choices you make about who can see content or information -lrb- e.g. , message content to your addressees , sharing content only to linkedin connections , restricting your profile visibility from search engines , or opting not to notify others of your linkedin profile update -rrb- .	[0]
10526	Linkedin	0	[]	for job searching activities , we default to not notifying your connections network or the public .	[0]
10527	Linkedin	0	[]	so if you apply for a job through our service or opt to signal that you are interested in a job , our default is to share it only with the job poster .	[0]
10528	Linkedin	1	['CR']	we are not obligated to publish any information or content on our service and can remove it in our sole discretion , with or without notice .	[3]
10529	Linkedin	0	[]	you own all of the content , feedback , and personal information you provide to us , but you also grant us a non-exclusive license to it .	[0]
10530	Linkedin	0	[]	we 'll honor the choices you make about who gets to see your information and content , including how it can be used for ads .	[0]
10531	Linkedin	0	[]	as between you and linkedin , you own the content and information that you submit or post to the services , and you are only granting linkedin and our affiliates the following non-exclusive license :	[0]
10532	Linkedin	0	[]	a worldwide , transferable and sublicensable right to use , copy , modify , distribute , publish , and process , information and content that you provide through our services and the services of others , without any further consent , notice and/or compensation to you or others .	[0]
10533	Linkedin	0	[]	these rights are limited in the following ways :	[0]
10534	Linkedin	0	[]	you can end this license for specific content by deleting such content from the services , or generally by closing your account , except -lrb- a -rrb- to the extent you shared it with others as part of the service and they copied , re-shared it or stored it and -lrb- b -rrb- for the reasonable time it takes to remove from backup and other systems .	[0]
10535	Linkedin	0	[]	we will not include your content in advertisements for the products and services of third parties to others without your separate consent -lrb- including sponsored content -rrb- .	[0]
10536	Linkedin	0	[]	however , we have the right , without payment to you or others , to serve ads near your content and information , and your social actions may be visible and included with ads , as noted in the privacy policy .	[0]
10537	Linkedin	0	[]	we will get your consent if we want to give others the right to publish your content beyond the services .	[0]
10538	Linkedin	0	[]	however , if you choose to share your post as `` public '' , we will enable a feature that allows other members to embed that public post onto third-party services , and we enable search engines to make that public content findable though their services .	[0]
10539	Linkedin	0	[]	while we may edit and make format changes to your content -lrb- such as translating it , modifying the size , layout or file type or removing metadata -rrb- , we will not modify the meaning of your expression .	[0]
10540	Linkedin	0	[]	because you own your content and information and we only have non-exclusive rights to it , you may choose to make it available to others , including under the terms of a creative commons license .	[0]
10541	Linkedin	0	[]	you and linkedin agree that if content includes personal data , it is subject to our privacy policy .	[0]
10542	Linkedin	0	[]	you and linkedin agree that we may access , store , process and use any information and personal data that you provide in accordance with the terms of the privacy policy and your choices -lrb- including settings -rrb- .	[0]
10543	Linkedin	0	[]	by submitting suggestions or other feedback regarding our services to linkedin , you agree that linkedin can use and share -lrb- but does not have to -rrb- such feedback for any purpose without compensation to you .	[0]
10544	Linkedin	0	[]	you promise to only provide information and content that you have the right to share , and that your linkedin profile will be truthful .	[0]
10545	Linkedin	0	[]	you agree to only provide content or information that does not violate the law nor anyone 's rights -lrb- including intellectual property rights -rrb- .	[0]
10546	Linkedin	0	[]	you also agree that your profile information will be truthful .	[0]
10547	Linkedin	0	[]	linkedin may be required by law to remove certain information or content in certain countries .	[0]
10548	Linkedin	1	['CH', 'TER']	we may change , suspend or end any service , or change and modify prices prospectively in our discretion .	[2, 8]
10549	Linkedin	1	['CH']	to the extent allowed under law , these changes may be effective upon notice provided to you .	[2]
10550	Linkedin	1	['CH', 'TER']	we may change or discontinue any of our services .	[2, 8]
10551	Linkedin	0	[]	we do n't promise to store or keep showing any information and content that you 've posted .	[0]
10552	Linkedin	0	[]	linkedin is not a storage service .	[0]
10553	Linkedin	0	[]	you agree that we have no obligation to store , maintain or provide you a copy of any content or information that you or others provide , except to the extent required by applicable law and as noted in our privacy policy .	[0]
10554	Linkedin	0	[]	3.3 other content , sites and apps	[0]
10555	Linkedin	0	[]	your use of others ' content and information posted on our services , is at your own risk .	[0]
10556	Linkedin	0	[]	others may offer their own products and services through our services , and we are n't responsible for those third-party activities .	[0]
10557	Linkedin	0	[]	by using the services , you may encounter content or information that might be inaccurate , incomplete , delayed , misleading , illegal , offensive or otherwise harmful .	[0]
10558	Linkedin	0	[]	linkedin generally does not review content provided by our members or others .	[0]
10559	Linkedin	0	[]	you agree that we are not responsible for others ' -lrb- including other members ' -rrb- content or information .	[0]
10560	Linkedin	0	[]	we can not always prevent this misuse of our services , and you agree that we are not responsible for any such misuse .	[0]
10561	Linkedin	0	[]	you also acknowledge the risk that you or your organization may be mistakenly associated with content about others when we let connections and followers know you or your organization were mentioned in the news .	[0]
10562	Linkedin	0	[]	members have choices about this feature .	[0]
10563	Linkedin	0	[]	you are responsible for deciding if you want to access or use third-party apps or sites that link from our services .	[0]
10564	Linkedin	0	[]	if you allow a third-party app or site to authenticate you or connect with your linkedin account , that app or site can access information on linkedin related to you and your connections .	[0]
10565	Linkedin	0	[]	third-party apps and sites have their own legal terms and privacy policies , and you may be giving others permission to use your information in ways we would not .	[0]
10566	Linkedin	0	[]	except to the limited extent it may be required by applicable law , linkedin is not responsible for these other sites and apps -- use these at your own risk .	[0]
10567	Linkedin	0	[]	please see our privacy policy .	[0]
10568	Linkedin	0	[]	we have the right to limit how you connect and interact on our services .	[0]
10569	Linkedin	0	[]	linkedin reserves the right to limit your use of the services , including the number of your connections and your ability to contact other members .	[0]
10570	Linkedin	1	['TER']	linkedin reserves the right to restrict , suspend , or terminate your account if linkedin believes that you may be in breach of this contract or law or are misusing the services -lrb- e.g. , violating any of the dos and do n'ts or professional community policies -rrb- .	[8]
10571	Linkedin	0	[]	we 're providing you notice about our intellectual property rights .	[0]
10572	Linkedin	0	[]	linkedin reserves all of its intellectual property rights in the services .	[0]
10573	Linkedin	0	[]	using the services does not give you any ownership in our services or the content or information made available through our services .	[0]
10574	Linkedin	0	[]	trademarks and logos used in connection with the services are the trademarks of their respective owners .	[0]
10575	Linkedin	0	[]	linkedin , slideshare , and `` in '' logos and other linkedin trademarks , service marks , graphics , and logos used for our services are trademarks or registered trademarks of linkedin .	[0]
10576	Linkedin	0	[]	we use data and information about you to make relevant suggestions to you and others .	[0]
10577	Linkedin	0	[]	we will use the information and data that you provide and that we have about members to make recommendations for connections , content and features that may be useful to you .	[0]
10578	Linkedin	0	[]	for example , we use data and information about you to recommend jobs to you and you to recruiters .	[0]
10579	Linkedin	0	[]	keeping your profile accurate and up-to-date helps us to make these recommendations more accurate and relevant .	[0]
10580	Linkedin	0	[]	this is our disclaimer of legal liability for the quality , safety , or reliability of our services .	[0]
10581	Linkedin	0	[]	to the extent allowed under law , linkedin and its affiliates -lrb- and those that linkedin works with to provide the services -rrb- -lrb- a -rrb- disclaim all implied warranties and representations -lrb- e.g. warranties of merchantability , fitness for a particular purpose , accuracy of data , and noninfringement -rrb- ; -lrb- b -rrb- do not guarantee that the services will function without interruption or errors , and -lrb- c -rrb- provide the service -lrb- including content and information -rrb- on an `` as is '' and `` as available '' basis .	[0]
10582	Linkedin	0	[]	some laws do not allow certain disclaimers , so some or all of these disclaimers may not apply to you .	[0]
10583	Linkedin	0	[]	these are the limits of legal liability we may have to you .	[0]
10584	Linkedin	1	['LTD']	to the extent permitted under law -lrb- and unless linkedin has entered into a separate written agreement that overrides this contract -rrb- , linkedin and its affiliates -lrb- and those that linkedin works with to provide the services -rrb- shall not be liable to you or others for any indirect , incidental , special , consequential or punitive damages , or any loss of data , opportunities , reputation , profits or revenues , related to the services -lrb- e.g. offensive or defamatory statements , down time or loss , use of , or changes to , your information or content -rrb- .	[6]
10585	Linkedin	1	['LTD']	in no event shall the liability of linkedin and its affiliates -lrb- and those that linkedin works with to provide the services -rrb- exceed , in the aggregate for all claims , an amount that is the lesser of -lrb- a -rrb- five times the most recent monthly or yearly fee that you paid for a premium service , if any , or -lrb- b -rrb- us $ 1000 .	[6]
10586	Linkedin	1	['LTD']	this limitation of liability is part of the basis of the bargain between you and linkedin and shall apply to all claims of liability -lrb- e.g. warranty , tort , negligence , contract , law -rrb- and even if linkedin or its affiliates has been told of the possibility of any such damage , and even if these remedies fail their essential purpose .	[6]
10587	Linkedin	1	['LTD']	some laws do not allow the limitation or exclusion of liability , so these limits may not apply to you .	[6]
10588	Linkedin	1	['TER']	we can each end this contract anytime we want .	[8]
10589	Linkedin	1	['TER']	both you and linkedin may terminate this contract at any time with notice to the other .	[8]
10590	Linkedin	1	['TER']	on termination , you lose the right to access or use the services .	[8]
10591	Linkedin	0	[]	the following shall survive termination :	[0]
10592	Linkedin	0	[]	our rights to use and disclose your feedback ;	[0]
10593	Linkedin	0	[]	members and/or visitors ' rights to further re-share content and information you shared through the service to the extent copied or re-shared prior to termination ;	[0]
10594	Linkedin	0	[]	sections 4 , 6 , 7 , and 8.2 of this contract ;	[0]
10595	Linkedin	0	[]	any amounts owed by either party prior to termination remain owed after termination .	[0]
10596	Linkedin	0	[]	you can visit our help center to close your account .	[0]
10597	Linkedin	1	['J', 'LAW']	in the unlikely event we end up in a legal dispute , linkedin and you agree to resolve it in california courts using california law , or dublin , ireland courts using irish law .	[4, 5]
10598	Linkedin	1	['LAW']	if you live in the designated countries : you and linkedin ireland agree that the laws of ireland , excluding conflict of laws rules , shall exclusively govern any dispute relating to this contract and/or the services .	[5]
10599	Linkedin	1	['J']	you and linkedin ireland agree that claims and disputes can be litigated only in dublin , ireland , and we each agree to personal jurisdiction of the courts located in dublin , ireland .	[4]
10600	Linkedin	1	['LAW']	for others outside of designated countries , including those who live outside of the united states : you and linkedin agree that the laws of the state of california , u.s.a. , excluding its conflict of laws rules , shall exclusively govern any dispute relating to this contract and/or the services .	[5]
10601	Linkedin	1	['J']	you and linkedin both agree that all claims and disputes can be litigated only in the federal or state courts in santa clara county , california , usa , and you and linkedin each agree to personal jurisdiction in those courts .	[4]
10602	Linkedin	0	[]	here are some important details about the contract .	[0]
10603	Linkedin	0	[]	if a court with authority over this contract finds any part of it unenforceable , you and we agree that the court should modify the terms to make that part enforceable while still achieving its intent .	[0]
10604	Linkedin	0	[]	if the court can not do that , you and we agree to ask the court to remove that unenforceable part and still enforce the rest of this contract .	[0]
10605	Linkedin	0	[]	to the extent allowed by law , the english language version of this contract is binding and other translations are for convenience only .	[0]
10606	Linkedin	0	[]	this contract -lrb- including additional terms that may be provided by us when you engage with a feature of the services -rrb- is the only agreement between us regarding the services and supersedes all prior agreements for the services .	[0]
10607	Linkedin	0	[]	if we do n't act to enforce a breach of this contract , that does not mean that linkedin has waived its right to enforce this contract .	[0]
10608	Linkedin	0	[]	you may not assign or transfer this contract -lrb- or your membership or use of services -rrb- to anyone without our consent .	[0]
10609	Linkedin	0	[]	however , you agree that linkedin may assign this contract to its affiliates or a party that buys it without your consent .	[0]
10610	Linkedin	0	[]	there are no third-party beneficiaries to this contract .	[0]
10611	Linkedin	0	[]	you agree that the only way to provide us legal notice is at the addresses provided in section 10 .	[0]
10612	Linkedin	0	[]	linkedin `` dos and do n'ts ''	[0]
